SiteID.Flow,SiteId.Eco,SiteId.QW,Date,Depth.M,Q.M3.S,BaseFlow.Frac,TSITE_NO,SHORT_NAME,region
2336410,2336410,2336410,20140529,0.242713423,1.339563863,0.300620031,T02336410,GA_Nancy,SESQA
2336410,2336410,2336410,20140606,0.23096088,0.682526197,1,T02336410,GA_Nancy,SESQA
2336410,2336410,2336410,20140613,0.183739299,0.51826678,1,T02336410,GA_Nancy,SESQA
2336526,2336526,2336526,20140408,0.327261741,0.832625319,0.145796709,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140415,0.406315872,1.846502407,0.064148527,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140422,0.229540189,0.308694421,0.425439538,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140429,0.369767159,0.928915321,0.156004143,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140506,0.200421557,0.198244123,0.60582039,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140513,0.194576667,0.198244123,0.648550631,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140520,0.194576667,0.18606627,0.798686892,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140527,0.188724658,0.204757859,0.663581894,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140603,0.203341342,0.250070801,0.579270247,T02336526,GA_Proctor,SESQA
2336526,2336526,2336526,20140610,0.220823013,0.708014727,0.244103969,T02336526,GA_Proctor,SESQA
2337410,2337410,2337410,20140409,0.551642793,7.986406117,0.265434914,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140416,0.490273868,5.862361937,0.429801516,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140421,0.450900621,4.55961484,0.662494151,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140428,0.377097106,2.888700085,0.790737676,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140507,0.325467706,2.109883886,0.801629155,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140514,0.331226374,2.803738318,0.596974004,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140521,0.336979485,2.081563297,0.821546264,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140528,0.302377126,1.648258284,0.810197467,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140604,0.285,1.469838573,0.748839154,T02337410,GA_Dog,SESQA
2337410,2337410,2337410,20140611,0.296590417,1.628433871,0.654364864,T02337410,GA_Dog,SESQA
2337500,2337500,2337500,20140616,0.23252406,0.792976494,0.365755236,NA,NA,NA
2338523,2338523,2338523,20140522,0.197343581,0.563579722,0.907330692,T02338523,GA_Hillabahatchee,SESQA
2338523,2338523,2338523,20140529,0.191319593,0.512602662,0.898498684,T02338523,GA_Hillabahatchee,SESQA
2338523,2338523,2338523,20140605,0.179265019,0.478617955,0.922843532,T02338523,GA_Hillabahatchee,SESQA
2338523,2338523,2338523,20140612,0.242453689,1.008212971,0.447325482,T02338523,GA_Hillabahatchee,SESQA
2338840,2338840,2338840,20140407,1.306262738,10.84678561,0.168257191,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140414,0.480567041,2.917020674,0.634790043,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140421,0.822079481,5.862361937,0.318931184,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140430,0.593114641,3.483432455,0.541953742,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140505,0.33444628,1.801189465,1,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140512,0.32546322,1.823845936,1,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140522,0.283485392,1.461342396,1,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140529,0.435956079,2.645143019,0.641682883,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140605,0.29848825,1.727555933,1,T02338840,GA_YelJack,SESQA
2338840,2338840,2338840,20140612,0.519145163,3.171905976,0.5670865,T02338840,GA_YelJack,SESQA
2344605,2344605,2344605,20140616,0.491031351,0.665533843,0.478443884,NA,NA,NA
2344620,2344620,2344620,20140409,0.400596055,1.404701218,0.113707949,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140416,0.377444536,1.212121212,0.113508591,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140423,0.333847021,0.85528179,0.235540482,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140428,0.29,0.574907958,0.237381253,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140505,0.266511342,0.4134806,0.301244861,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140512,0.275328101,0.509770603,0.243405465,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140521,0.266511342,0.464457661,0.379864453,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140528,0.242949727,0.31152648,0.231355494,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140604,0.222272908,0.1971113,0.145701245,T02344620,GA_Shoal.Sharpsburg,SESQA
2344620,2344620,2344620,20140611,0.245898943,0.351175304,0.25040951,T02344620,GA_Shoal.Sharpsburg,SESQA
2384540,2384540,2384540,20140616,0.135337456,0.162560181,0.873436169,NA,NA,NA
2391840,2391840,2391840,20140616,0.240189189,0.294534126,0.533587957,NA,NA,NA
2415000,2415000,2415000,20140520,0.636896783,7.844803172,1,T02415000,AL_Hillabee,SESQA
2415000,2415000,2415000,20140529,0.577820411,6.740300198,1,T02415000,AL_Hillabee,SESQA
2415000,2415000,2415000,20140604,0.569712109,6.655338431,1,T02415000,AL_Hillabee,SESQA
2415000,2415000,2415000,20140612,0.983387869,19.20135939,0.36338295,T02415000,AL_Hillabee,SESQA
2418760,2418760,2418760,20140616,0.225394654,0.798640612,0.201127559,NA,NA,NA
2423414,2423414,2423414,20140618,0.241062347,1.047861796,1,NA,NA,NA
2455185,2455185,2455185,20140618,0.197366053,0.38799207,0.875410669,NA,NA,NA
3504000,3504000,3504000,20140616,0.310346422,4.474653073,0.609868104,NA,NA,NA
3505550,3505550,3505550,20140617,0.297068167,20.02265647,0.968452745,NA,NA,NA
12024000,12024000,12024000,20150529,NA,NA,NA,T12024000,WA_SFNewaukum,PNSQA
12024000,12024000,12024000,20150604,NA,NA,NA,T12024000,WA_SFNewaukum,PNSQA
12024000,12024000,12024000,20150611,NA,NA,NA,T12024000,WA_SFNewaukum,PNSQA
12024000,12024000,12024000,20150618,NA,NA,NA,T12024000,WA_SFNewaukum,PNSQA
12027555,12027555,12027555,20150416,NA,NA,NA,NA,NA,NA
12027555,12027555,12027555,20150423,NA,NA,NA,NA,NA,NA
12027555,12027555,12027555,20150501,NA,NA,NA,NA,NA,NA
12027555,12027555,12027555,20150507,NA,NA,NA,NA,NA,NA
12027555,12027555,12027555,20150514,NA,NA,NA,NA,NA,NA
12068500,12068500,12068500,20150526,0.207558498,NA,NA,T12068500,WA_Dewatto,PNSQA
12068500,12068500,12068500,20150603,0.200253486,NA,NA,T12068500,WA_Dewatto,PNSQA
12068500,12068500,12068500,20150609,0.197135589,NA,NA,T12068500,WA_Dewatto,PNSQA
12068500,12068500,12068500,20150617,0.18771217,NA,NA,T12068500,WA_Dewatto,PNSQA
12069550,12069550,12069550,20150527,0.129993174,NA,NA,T12069550,WA_BigBeef,PNSQA
12069550,12069550,12069550,20150604,0.125201309,NA,NA,T12069550,WA_BigBeef,PNSQA
12069550,12069550,12069550,20150610,0.115690745,NA,NA,T12069550,WA_BigBeef,PNSQA
12069550,12069550,12069550,20150622,0.110108026,NA,NA,T12069550,WA_BigBeef,PNSQA
12070000,12070000,12070000,20150413,0.173445057,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150421,0.165039894,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150428,0.150956247,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150505,0.136776995,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150512,0.1225,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150519,0.133929485,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150527,0.145296137,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150602,0.142460304,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150609,0.136776995,NA,NA,T12070000,WA_Dogfish,PNSQA
12070000,12070000,12070000,20150616,0.131078048,NA,NA,T12070000,WA_Dogfish,PNSQA
12072660,12072660,12072660,20150415,0.256474201,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150421,0.196078829,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150428,0.196078829,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150505,0.196078829,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150512,0.178413368,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150519,0.160553122,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150528,0.14249057,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150602,0.14249057,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150610,0.105726486,NA,NA,T12072660,WA_Olalla,PNSQA
12072660,12072660,12072660,20150616,0.124217802,NA,NA,T12072660,WA_Olalla,PNSQA
12072679,12072679,12072679,20150415,0.199139107,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150422,0.167464852,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150429,0.18833714,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150506,0.178382705,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150513,0.161982699,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150520,0.145441558,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150529,0.124093772,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150603,0.112858726,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150611,0.107215688,NA,NA,T12072679,WA_Crescent,PNSQA
12072679,12072679,12072679,20150617,0.073949025,NA,NA,T12072679,WA_Crescent,PNSQA
12073425,12073525,12073425,20150414,0.405198886,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150420,0.378727655,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150427,0.379269892,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150504,0.366232823,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150511,0.358059705,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150518,0.356422761,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150526,0.352053777,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150601,0.355331033,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150608,0.339187732,NA,NA,NA,NA,NA
12073425,12073525,12073425,20150615,0.331774725,NA,NA,NA,NA,NA
12073500,12073500,12073500,20150414,0.181083144,0.266779949,0.616869011,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150420,0.171246665,0.232795242,0.698669909,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150427,0.16877176,0.229113566,0.70989699,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150504,0.166290412,0.219484565,0.732389575,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150511,0.166290412,0.174738035,0.909198462,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150518,0.161308127,0.166241858,0.938994917,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150526,0.156299273,0.156896063,0.977538997,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150601,0.156299273,0.157179269,0.964385947,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150608,0.146199635,0.140186916,1,T12073500,WA_Huge,PNSQA
12073500,12073500,12073500,20150615,0.146199635,0.136788445,1,T12073500,WA_Huge,PNSQA
12073895,12073895,12073895,20150528,0.194563663,NA,NA,T12073895,WA_Coulter,PNSQA
12073895,12073895,12073895,20150601,0.198369116,NA,NA,T12073895,WA_Coulter,PNSQA
12073895,12073895,12073895,20150608,0.193047045,NA,NA,T12073895,WA_Coulter,PNSQA
12073895,12073895,12073895,20150615,0.193306055,NA,NA,T12073895,WA_Coulter,PNSQA
12080800,12080800,12080800,20150416,0.427552387,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150423,0.361107648,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150501,0.337828019,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150507,0.312365964,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150514,0.306850734,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150521,0.277035307,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150529,0.222871014,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150604,0.263754913,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150611,0.202748566,NA,NA,T12080800,WA_Woodland,PNSQA
12080800,12080800,12080800,20150618,NA,NA,NA,T12080800,WA_Woodland,PNSQA
12102212,12102212,12102212,20150416,NA,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150422,NA,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150429,NA,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150506,NA,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150513,NA,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150520,0.086331684,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150529,0.092503673,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150604,0.091246481,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150611,0.093770967,NA,NA,T12102212,WA_Swan,PNSQA
12102212,12102212,12102212,20150619,0.087541858,NA,NA,T12102212,WA_Swan,PNSQA
12107950,12107950,12107950,20150527,0.086145257,NA,NA,T12107950,WA_NFNewaukum,PNSQA
12107950,12107950,12107950,20150601,0.086653982,NA,NA,T12107950,WA_NFNewaukum,PNSQA
12107950,12107950,12107950,20150608,0.081801674,NA,NA,T12107950,WA_NFNewaukum,PNSQA
12107950,12107950,12107950,20150615,0.067763571,NA,NA,T12107950,WA_NFNewaukum,PNSQA
12110495,12110495,12110495,20150416,0.399508516,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150423,0.369952109,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150430,0.36454965,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150507,0.351004389,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150514,0.351004389,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150521,0.334675406,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150528,0.290722786,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150604,0.293487594,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150611,0.315520191,NA,NA,T12110495,WA_Jenkins,PNSQA
12110495,12110495,12110495,20150618,0.301767637,NA,NA,T12110495,WA_Jenkins,PNSQA
12112600,12112600,12112600,20150417,0.382425101,4.049844237,0.890682896,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150423,0.341981637,3.228547154,0.917604078,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150430,0.32918882,2.945341263,0.978381419,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150507,0.300773794,2.452563013,0.912316152,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150514,0.303372709,2.492211838,0.780554456,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150521,0.277237713,2.022090059,0.835734299,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150528,0.240084942,1.438685925,0.965486192,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150604,0.229343813,1.203625035,1,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150611,0.226649519,1.084678561,0.940055905,T12112600,WA_BigSoos,PNSQA
12112600,12112600,12112600,20150618,0.22125,1.172472387,0.799749911,T12112600,WA_BigSoos,PNSQA
12113205,12113205,12113205,20150416,0.1288466,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150423,0.101688356,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150430,0.101688356,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150507,0.088942865,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150514,0.096622262,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150521,0.08636098,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150528,0.081163011,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150603,0.081163011,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150610,0.067959752,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113205,12113205,12113205,20150617,0.073277748,NA,NA,T12113205,WA_MillAuburn,PNSQA
12113347,12113347,12113347,20150416,0.105617804,0.06683659,0.791791488,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150423,0.090036474,0.079580855,0.625208566,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150430,0.090036474,0.045312943,1,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150507,0.086038935,0.050693854,0.867551514,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150514,0.099845492,0.072783914,0.568098754,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150521,0.081994451,0.045029737,0.863313587,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150528,0.077899453,0.04134806,0.883937725,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150603,0.081994451,0.045879354,0.772806065,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150610,0.07375,0.038232795,0.871888038,T12113347,WA_MillKent,PNSQA
12113347,12113347,12113347,20150617,0.07375,0.037099972,0.844757837,T12113347,WA_MillKent,PNSQA
12113490,12113490,12113490,20150414,0.157311536,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150421,0.104659823,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150428,0.09875656,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150505,0.240411037,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150512,0.10760741,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150519,0.104659823,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150526,0.119370974,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150602,0.131092043,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150609,0.128165734,NA,NA,T12113490,WA_Longfellow,PNSQA
12113490,12113490,12113490,20150616,0.257350464,NA,NA,T12113490,WA_Longfellow,PNSQA
12117700,12117695,12117695,20150528,0.135835984,NA,NA,NA,NA,NA
12117700,12117695,12117695,20150603,0.151153062,NA,NA,NA,NA,NA
12117700,12117695,12117695,20150610,0.122870995,NA,NA,NA,NA,NA
12117700,12117695,12117695,20150617,0.115,NA,NA,NA,NA,NA
12118525,12118525,12118525,20150415,0.219410843,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150422,0.190723448,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150429,0.181697542,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150506,0.172569405,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150513,0.174861314,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150520,0.153984263,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150527,0.149265089,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150603,0.149265089,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150610,0.134919516,NA,NA,T12118525,WA_Taylor,PNSQA
12118525,12118525,12118525,20150617,0.1325,NA,NA,T12118525,WA_Taylor,PNSQA
12119495,12119495,12119495,20150414,0.207854589,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150420,0.152789475,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150427,0.13839659,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150504,0.128640302,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150511,0.116250983,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150518,0.14802291,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150527,0.131091949,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150601,0.123711156,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150608,0.133535136,NA,NA,T12119495,WA_May,PNSQA
12119495,12119495,12119495,20150615,0.131091949,NA,NA,T12119495,WA_May,PNSQA
12119705,12119705,12119705,20150414,0.253010506,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150420,0.165783035,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150427,0.151448478,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150504,0.139925268,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150511,0.142810743,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150518,0.142810743,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150526,0.148572338,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150601,0.151448478,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150608,0.13125,NA,NA,T12119705,WA_Coal,PNSQA
12119705,12119705,12119705,20150615,0.13125,NA,NA,T12119705,WA_Coal,PNSQA
12120000,12120000,12120000,20150416,0.354672175,0.402152365,0.757513371,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150421,0.330306142,0.322854715,0.886586119,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150428,0.330306142,0.314358539,0.896586597,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150505,0.370811399,0.407816483,0.649381427,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150512,0.31668631,0.267629567,0.915296514,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150519,0.308485415,0.236193713,1,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150526,0.303005949,0.220900595,0.979023903,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150601,0.31122148,0.261682243,0.764632084,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150608,0.292017462,0.195128859,0.948498266,T12120000,WA_Mercer,PNSQA
12120000,12120000,12120000,20150615,0.303005949,0.202492212,0.832473558,T12120000,WA_Mercer,PNSQA
12120500,12120500,12120500,20150416,0.250199238,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150422,0.244546881,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150429,0.255842284,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150506,0.29787333,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150513,0.244546881,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150520,0.207576111,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150527,0.201852299,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150602,0.204715421,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150609,0.193248285,NA,NA,T12120500,WA_Juanita,PNSQA
12120500,12120500,12120500,20150616,0.184622155,NA,NA,T12120500,WA_Juanita,PNSQA
12120600,12120600,12120600,20150415,0.227286547,1.537807986,0.711331585,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150422,0.208693149,1.226281507,0.767505818,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150429,0.195288199,1.019541206,0.835087882,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150506,0.179061386,0.846785613,0.843944365,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150513,0.192594519,0.965732087,0.636690437,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150520,0.162676019,0.637213254,0.872901684,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150527,0.154422205,0.563579722,0.827889608,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150603,0.157178073,0.611724724,0.689980667,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150610,0.137788837,0.399320306,0.956173571,T12120600,WA_Issaquah,PNSQA
12120600,12120600,12120600,20150617,0.132206345,0.354007363,0.927990676,T12120600,WA_Issaquah,PNSQA
12121504,12121504,12121504,20150414,0.287975113,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150421,0.227974161,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150428,0.235323027,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150505,0.203157651,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150512,0.182929399,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150519,0.167524919,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150526,0.154526967,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150602,0.151909233,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150609,0.130740878,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121504,12121504,12121504,20150616,0.12,NA,NA,T12121504,WA_EFIssaquah,PNSQA
12121570,12121570,12121570,20150414,0.174326406,NA,NA,T12121570,WA_NFIssaquah,PNSQA
12121570,12121570,12121570,20150421,0.122788729,NA,NA,T12121570,WA_NFIssaquah,PNSQA
12121570,12121570,12121570,20150428,0.117700381,NA,NA,T12121570,WA_NFIssaquah,PNSQA
12121570,12121570,12121570,20150505,0.104826079,NA,NA,T12121570,WA_NFIssaquah,PNSQA
12121570,12121570,12121570,20150512,0.08106048,NA,NA,T12121570,WA_NFIssaquah,PNSQA
12121570,12121570,12121570,20150519,0.08106048,NA,NA,T12121570,WA_NFIssaquah,PNSQA
12121570,12121570,12121570,20150526,0.086410982,NA,NA,T12121570,WA_NFIssaquah,PNSQA
12121570,12121570,12121570,20150602,0.083740854,NA,NA,T12121570,WA_NFIssaquah,PNSQA
