Study region	USGS station number	USGS station name	Short name	Chemical name	NWIS parameter code	CASRN	Pesticide degradate	Parent	Sample date (YYYYMMDD)	Result (ug/L)	Remark
MSQA	T03353200	EAGLE CREEK AT ZIONSVILLE, IN	IN_Eagle	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130806	30.4497	DET
MSQA	T05458800	Maynes Creek near Hampton, IA	IA_Maynes	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130806	56.9283	DET
MSQA	T394306095484300	MUDDY C AT 145TH ST NR WETMORE, KS	KS_Muddy	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130806	437.3518	DET
MSQA	T05420520	Wapsipinicon River at McIntire, IA	IA_Wapsipinicon	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130807	13.1181	DET
MSQA	T410150083125701	Sandusky River at CR6 near McClutchenville, OH	OH_Sandusky	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130805	343.007	DET
MSQA	T411146082244001	Vermilion River at SR18 near Clarksfield, OH	OH_Vermilion	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130805	155.5213	DET
MSQA	T05451210	South Fork Iowa River NE of New Providence, IA	IA_IowaProv	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130805	135.0259	DET
MSQA	T410133082465301	Unnamed Trib to Honey Creek near Willard, OH	OH_Honey	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130805	265.767	DET
MSQA	T05451112	South Fork Iowa River at H Avenue near Buckeye, IA	IA_IowaH	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130806	21.0879	DET
MSQA	T393358096130000	FRENCH C AT PARALLEL RD, ONAGA, KS	KS_French	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130806	534.6745	DET
MSQA	T424048097483601	Howe Creek near Lindy, Nebr.	NE_Howe	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130807	24.4222	DET
MSQA	T040857005	OTTER CREEK AT WILLOW ROAD NEAR PLYMOUTH, WI	WI_Otter	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130807	55.8065	DET
MSQA	T05457200	CEDAR RIVER AT 100TH ST. NEAR LYLE, MN	MN_Cedar	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130807	20.4505	DET
MSQA	T05457520	Cedar River at Lancer Avenue at Osage, IA	IA_Cedar	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130808	27.7888	DET
MSQA	T05487550	Walnut Creek near Vandalia, IA	IA_Walnut	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130808	25.1292	DET
MSQA	T394151094531501	Contrary Creek nr St. Joseph, MO	MO_Contrary	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130808	428.6986	DET
MSQA	T400240092081201	Little Fabius River nr Fabius, MO	MO_Fabius	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130807	136.5311	DET
MSQA	T391110087194401	W FK BUSSERON CR AT ST RT 48 NR WILFRED IN	IN_Busseron	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130808	146.3376	DET
MSQA	T400502091403401	North Fabius River nr Monticello, MO	MO_NFabius	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130807	162.2629	DET
MSQA	T03340900	BIG RACCOON CREEK AT FERNDALE, IN	IN_Raccoon	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130808	191.2375	DET
MSQA	T05517000	YELLOW RIVER AT KNOX, IN	IN_Yellow	Acetochlor SAA	68524	618113-86-3	Degradate	Acetochlor	20130808	83.8051	DET
MSQA	T384240087103901	PRAIRIE CR AT CO RD N100W NR CAPEHART, IN	IN_Prairie	2-Chloro-2,6-diethylacetanilide	68525	6967-29-9	Degradate	Alachlor	20130619	74.5964	DET
MSQA	T06804000	Wahoo Creek at Ithaca, Nebr.	NE_Wahoo	2-Chloro-2,6-diethylacetanilide	68525	6967-29-9	Degradate	Alachlor	20130801	0.7314	DET
MSQA	T06808495	Unnamed Trib to W Nishnabotna Riv nr Randolph, IA	IA_Nishnabotna	2-Chloro-2,6-diethylacetanilide	68525	6967-29-9	Degradate	Alachlor	20130805	0.6973	DET
MSQA	T394306095484300	MUDDY C AT 145TH ST NR WETMORE, KS	KS_Muddy	2-Chloro-2,6-diethylacetanilide	68525	6967-29-9	Degradate	Alachlor	20130806	0.4287	DET
MSQA	T05455095	Old Mans Creek at Kansas Ave SW near Iowa City, IA	IA_OldMan	2-Chloro-2,6-diethylacetanilide	68525	6967-29-9	Degradate	Alachlor	20130808	0.5462	DET
MSQA	T05451210	South Fork Iowa River NE of New Providence, IA	IA_IowaProv	2-Chloro-2,6-diethylacetanilide	68525	6967-29-9	Degradate	Alachlor	20130805	0.5319	DET
MSQA	T06804000	Wahoo Creek at Ithaca, Nebr.	NE_Wahoo	2-Chloro-2,6-diethylacetanilide	68525	6967-29-9	Degradate	Alachlor	20130611	7.2784	DET
MSQA	T0531656290	WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN	MN_WBeaver	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130506	132.288	DET
MSQA	T06800000	Maple Creek near Nickerson, Nebr.	NE_Maple	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130506	40.7629	DET
MSQA	T03353200	EAGLE CREEK AT ZIONSVILLE, IN	IN_Eagle	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	26.1962	DET
MSQA	T05320500	LE SUEUR RIVER NEAR RAPIDAN, MN	MN_LeSueur	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	143.2009	DET
MSQA	T435420096290500	PIPESTONE CREEK NR SD/MN STATE LINE	SD_Pipestone	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	22.6556	DET
MSQA	T05325148	SEVENMILE CK BLW FOOTBRIDGE IN PARK NR KASOTA, MN	MN_Sevenmile	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	83.1094	DET
MSQA	T06808495	Unnamed Trib to W Nishnabotna Riv nr Randolph, IA	IA_Nishnabotna	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130506	46.3609	DET
MSQA	T05418400	North Fork Maquoketa River near Fulton, IA	IA_Maquoketa	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130506	27.6559	DET
MSQA	T395942083151401	Big Darby Creek at Prairie Oaks nr Lake Darby, OH	OH_Darby	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130506	18.9896	DET
MSQA	T05451112	South Fork Iowa River at H Avenue near Buckeye, IA	IA_IowaH	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	71.3376	DET
MSQA	T03241500	Massies Creek at Wilberforce OH	OH_Massies	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	72.5431	DET
MSQA	T410133082465301	Unnamed Trib to Honey Creek near Willard, OH	OH_Honey	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	188.8537	DET
MSQA	T394151094531501	Contrary Creek nr St. Joseph, MO	MO_Contrary	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	24.4641	DET
MSQA	T05483450	Middle Raccoon River near Bayard, IA	IA_Raccoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	35.8319	DET
MSQA	T05320410	MAPLE RIVER AT HWY 30 NEAR MAPLETON, MN	MN_Maple	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130508	85.7023	DET
MSQA	T410150083125701	Sandusky River at CR6 near McClutchenville, OH	OH_Sandusky	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130508	32.9707	DET
MSQA	T05457200	CEDAR RIVER AT 100TH ST. NEAR LYLE, MN	MN_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130508	172.556	DET
MSQA	T03336890	SPOON RIVER NEAR ST. JOSEPH, IL	IL_Spoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130506	132.9698	DET
MSQA	T394254094092301	Brushy Creek near Cameron, MO	MO_Brushy	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130507	38.4262	DET
MSQA	T412911089540101	GREEN RIVER NEAR HOOPPOLE, IL	IL_Green	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130508	135.1912	DET
MSQA	T05420520	Wapsipinicon River at McIntire, IA	IA_Wapsipinicon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130509	123.7505	DET
MSQA	T05457520	Cedar River at Lancer Avenue at Osage, IA	IA_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130509	134.1232	DET
MSQA	T411439087065601	HODGE DITCH STREAM AT CORD N400W NR WHEATFIELD, IN	IN_Hodge	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130509	119.7833	DET
MSQA	T0531656290	WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN	MN_WBeaver	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130513	115.4287	DET
MSQA	T391308091550901	Skull Lick Creek nr Mexico, MO	MO_Skull	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130513	25.1886	DET
MSQA	T410133082465301	Unnamed Trib to Honey Creek near Willard, OH	OH_Honey	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130513	66.4968	DET
MSQA	T05320500	LE SUEUR RIVER NEAR RAPIDAN, MN	MN_LeSueur	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130514	141.1821	DET
MSQA	T05451210	South Fork Iowa River NE of New Providence, IA	IA_IowaProv	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130513	66.9629	DET
MSQA	T05457200	CEDAR RIVER AT 100TH ST. NEAR LYLE, MN	MN_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130515	113.4316	DET
MSQA	T412911089540101	GREEN RIVER NEAR HOOPPOLE, IL	IL_Green	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130515	150.8564	DET
MSQA	T05457520	Cedar River at Lancer Avenue at Osage, IA	IA_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130516	112.4487	DET
MSQA	T391504093003301	Bear Creek nr Gilliam, MO	MO_Bear	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130516	57.2356	DET
MSQA	T05517000	YELLOW RIVER AT KNOX, IN	IN_Yellow	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130516	61.0916	DET
MSQA	T05420520	Wapsipinicon River at McIntire, IA	IA_Wapsipinicon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130516	90.581	DET
MSQA	T411439087065601	HODGE DITCH STREAM AT CORD N400W NR WHEATFIELD, IN	IN_Hodge	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130516	200.5744	DET
MSQA	T06800000	Maple Creek near Nickerson, Nebr.	NE_Maple	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130514	22.0475	DET
MSQA	T412911089540101	GREEN RIVER NEAR HOOPPOLE, IL	IL_Green	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130520	175.5622	DET
MSQA	T0531656290	WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN	MN_WBeaver	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130520	95.0345	DET
MSQA	T03336890	SPOON RIVER NEAR ST. JOSEPH, IL	IL_Spoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130520	90.325	DET
MSQA	T05320500	LE SUEUR RIVER NEAR RAPIDAN, MN	MN_LeSueur	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130521	153.9187	DET
MSQA	T404917088222701	NORTH FORK VERMILION RIVER NEAR WING	IL_NVermilion	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130521	44.2095	DET
MSQA	T400227095151501	Squaw Creek Ditch near Squaw Creek Wildlife Area	MO_Squaw	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130521	88.2184	DET
MSQA	T05325148	SEVENMILE CK BLW FOOTBRIDGE IN PARK NR KASOTA, MN	MN_Sevenmile	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130521	49.4424	DET
MSQA	T385730088324401	LITTLE WABASH RIVER NEAR MASON, IL	IL_Wabash	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130521	23.6824	DET
MSQA	T410133082465301	Unnamed Trib to Honey Creek near Willard, OH	OH_Honey	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130521	222.7983	DET
MSQA	T05483450	Middle Raccoon River near Bayard, IA	IA_Raccoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130521	23.5973	DET
MSQA	T05457200	CEDAR RIVER AT 100TH ST. NEAR LYLE, MN	MN_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130522	148.7021	DET
MSQA	T05471090	Unnamed Trib to East Br Indian Cr near Zearing, IA	IA_Indian	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130522	19.8639	DET
MSQA	T05455095	Old Mans Creek at Kansas Ave SW near Iowa City, IA	IA_OldMan	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130523	31.3197	DET
MSQA	T05464220	Wolf Creek near Dysart, IA	IA_Wolf	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130523	56.9304	DET
MSQA	T05457520	Cedar River at Lancer Avenue at Osage, IA	IA_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130523	105.2605	DET
MSQA	T05420520	Wapsipinicon River at McIntire, IA	IA_Wapsipinicon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130523	89.0396	DET
MSQA	T05517000	YELLOW RIVER AT KNOX, IN	IN_Yellow	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130523	71.1575	DET
MSQA	T411439087065601	HODGE DITCH STREAM AT CORD N400W NR WHEATFIELD, IN	IN_Hodge	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130523	152.2272	DET
MSQA	T395942083151401	Big Darby Creek at Prairie Oaks nr Lake Darby, OH	OH_Darby	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130524	27.3301	DET
MSQA	T410133082465301	Unnamed Trib to Honey Creek near Willard, OH	OH_Honey	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130528	241.606	DET
MSQA	T384240087103901	PRAIRIE CR AT CO RD N100W NR CAPEHART, IN	IN_Prairie	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130529	20.0187	DET
MSQA	T05457200	CEDAR RIVER AT 100TH ST. NEAR LYLE, MN	MN_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130529	82.9209	DET
MSQA	T03336645	MIDDLE FORK VERMILION RIVER ABOVE OAKWOOD, IL	IL_MidVermilion	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130530	43.6596	DET
MSQA	T03336890	SPOON RIVER NEAR ST. JOSEPH, IL	IL_Spoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130530	77.1283	DET
MSQA	T05420520	Wapsipinicon River at McIntire, IA	IA_Wapsipinicon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130530	47.4362	DET
MSQA	T05457520	Cedar River at Lancer Avenue at Osage, IA	IA_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130530	73.5979	DET
MSQA	T394151094531501	Contrary Creek nr St. Joseph, MO	MO_Contrary	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130530	15.1296	DET
MSQA	T412911089540101	GREEN RIVER NEAR HOOPPOLE, IL	IL_Green	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130530	73.1028	DET
MSQA	T0531656290	WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN	MN_WBeaver	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130603	100.5888	DET
MSQA	T395942083151401	Big Darby Creek at Prairie Oaks nr Lake Darby, OH	OH_Darby	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130531	23.9388	DET
MSQA	T05451210	South Fork Iowa River NE of New Providence, IA	IA_IowaProv	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130603	53.9127	DET
MSQA	T06808495	Unnamed Trib to W Nishnabotna Riv nr Randolph, IA	IA_Nishnabotna	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130603	30.1068	DET
MSQA	T05320500	LE SUEUR RIVER NEAR RAPIDAN, MN	MN_LeSueur	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130604	105.1421	DET
MSQA	T05458800	Maynes Creek near Hampton, IA	IA_Maynes	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130604	52.1213	DET
MSQA	T05325148	SEVENMILE CK BLW FOOTBRIDGE IN PARK NR KASOTA, MN	MN_Sevenmile	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130604	38.2516	DET
MSQA	T06804000	Wahoo Creek at Ithaca, Nebr.	NE_Wahoo	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130604	48.9572	DET
MSQA	T05482300	North Raccoon River near Sac City, IA	IA_NRaccoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130604	27.0768	DET
MSQA	T05320410	MAPLE RIVER AT HWY 30 NEAR MAPLETON, MN	MN_Maple	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130605	56.1851	DET
MSQA	T394306095484300	MUDDY C AT 145TH ST NR WETMORE, KS	KS_Muddy	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130605	29.1887	DET
MSQA	T05451112	South Fork Iowa River at H Avenue near Buckeye, IA	IA_IowaH	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130605	76.6557	DET
MSQA	T403242084553201	LIMBERLOST CREEK AT CORD N 250 E NEAR BRYANT, IN	IN_Limberlost	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130605	31.1529	DET
MSQA	T384240087103901	PRAIRIE CR AT CO RD N100W NR CAPEHART, IN	IN_Prairie	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130605	27.8322	DET
MSQA	T05481820	Beaver Creek at Bouton, IA	IA_BeaverB	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130604	73.7988	DET
MSQA	T03336645	MIDDLE FORK VERMILION RIVER ABOVE OAKWOOD, IL	IL_MidVermilion	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130610	14.4301	DET
MSQA	T435420096290500	PIPESTONE CREEK NR SD/MN STATE LINE	SD_Pipestone	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130611	7.8623	DET
MSQA	T391504093003301	Bear Creek nr Gilliam, MO	MO_Bear	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130604	40.259	DET
MSQA	T05517000	YELLOW RIVER AT KNOX, IN	IN_Yellow	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130606	44.9126	DET
MSQA	T411439087065601	HODGE DITCH STREAM AT CORD N400W NR WHEATFIELD, IN	IN_Hodge	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130606	110.7359	DET
MSQA	T05455095	Old Mans Creek at Kansas Ave SW near Iowa City, IA	IA_OldMan	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130606	17.9668	DET
MSQA	T03241500	Massies Creek at Wilberforce OH	OH_Massies	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130606	17.2888	DET
MSQA	T0531656290	WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN	MN_WBeaver	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130610	125.3459	DET
MSQA	T03336890	SPOON RIVER NEAR ST. JOSEPH, IL	IL_Spoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130611	93.6942	DET
MSQA	T410150083125701	Sandusky River at CR6 near McClutchenville, OH	OH_Sandusky	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130610	59.3495	DET
MSQA	T410133082465301	Unnamed Trib to Honey Creek near Willard, OH	OH_Honey	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130610	327.709	DET
MSQA	T394151094531501	Contrary Creek nr St. Joseph, MO	MO_Contrary	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130611	51.5099	DET
MSQA	T05471090	Unnamed Trib to East Br Indian Cr near Zearing, IA	IA_Indian	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130612	37.1892	DET
MSQA	T06897937	Long Creek at 137th Street near Van Wert, IA	IA_Long	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130612	35.4836	DET
MSQA	T05457200	CEDAR RIVER AT 100TH ST. NEAR LYLE, MN	MN_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130612	83.7082	DET
MSQA	T05420520	Wapsipinicon River at McIntire, IA	IA_Wapsipinicon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130613	48.8738	DET
MSQA	T400502091403401	North Fabius River nr Monticello, MO	MO_NFabius	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130612	35.337	DET
MSQA	T05517000	YELLOW RIVER AT KNOX, IN	IN_Yellow	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130613	51.8295	DET
MSQA	T03340900	BIG RACCOON CREEK AT FERNDALE, IN	IN_Raccoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130613	21.344	DET
MSQA	T411439087065601	HODGE DITCH STREAM AT CORD N400W NR WHEATFIELD, IN	IN_Hodge	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130613	83.843	DET
MSQA	T412911089540101	GREEN RIVER NEAR HOOPPOLE, IL	IL_Green	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130613	102.2117	DET
MSQA	T412911089540101	GREEN RIVER NEAR HOOPPOLE, IL	IL_Green	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130618	82.1698	DET
MSQA	T384240087103901	PRAIRIE CR AT CO RD N100W NR CAPEHART, IN	IN_Prairie	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130619	260.2999	DET
MSQA	T391443091534001	Fish Branch near Mexico, MO	MO_Fish	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130617	40.3748	DET
MSQA	T410133082465301	Unnamed Trib to Honey Creek near Willard, OH	OH_Honey	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130617	149.6007	DET
MSQA	T391504093003301	Bear Creek nr Gilliam, MO	MO_Bear	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130618	40.0577	DET
MSQA	T03336890	SPOON RIVER NEAR ST. JOSEPH, IL	IL_Spoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130618	100.9688	DET
MSQA	T411439087065601	HODGE DITCH STREAM AT CORD N400W NR WHEATFIELD, IN	IN_Hodge	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130620	135.9537	DET
MSQA	T401849087161401	BIG PINE CR AT CO RD N125E NR WILLIAMSPORT, IN	IN_Pine	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130621	31.8538	DET
MSQA	T0531656290	WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN	MN_WBeaver	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130624	48.9176	DET
MSQA	T383158092192001	North Moreau Creek nr Jefferson City, MO	MO_Moreau	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130625	28.4807	DET
MSQA	T385730088324401	LITTLE WABASH RIVER NEAR MASON, IL	IL_Wabash	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130625	26.5469	DET
MSQA	T410133082465301	Unnamed Trib to Honey Creek near Willard, OH	OH_Honey	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130626	184.6796	DET
MSQA	T384240087103901	PRAIRIE CR AT CO RD N100W NR CAPEHART, IN	IN_Prairie	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130626	484.0562	DET
MSQA	T05458800	Maynes Creek near Hampton, IA	IA_Maynes	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130625	36.8083	DET
MSQA	T05483450	Middle Raccoon River near Bayard, IA	IA_Raccoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130625	32.5783	DET
MSQA	T05320500	LE SUEUR RIVER NEAR RAPIDAN, MN	MN_LeSueur	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130626	40.883	DET
MSQA	T05464220	Wolf Creek near Dysart, IA	IA_Wolf	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130626	46.2563	DET
MSQA	T394151094531501	Contrary Creek nr St. Joseph, MO	MO_Contrary	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130626	24.7977	DET
MSQA	T05457520	Cedar River at Lancer Avenue at Osage, IA	IA_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130627	61.1488	DET
MSQA	T03336890	SPOON RIVER NEAR ST. JOSEPH, IL	IL_Spoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130626	209.8315	DET
MSQA	T411439087065601	HODGE DITCH STREAM AT CORD N400W NR WHEATFIELD, IN	IN_Hodge	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130627	119.0075	DET
MSQA	T0531656290	WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN	MN_WBeaver	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130630	291.5482	DET
MSQA	T03336890	SPOON RIVER NEAR ST. JOSEPH, IL	IL_Spoon	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130702	123.5423	DET
MSQA	T05457200	CEDAR RIVER AT 100TH ST. NEAR LYLE, MN	MN_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130702	49.3815	DET
MSQA	T06804000	Wahoo Creek at Ithaca, Nebr.	NE_Wahoo	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130628	67.6995	DET
MSQA	T05457520	Cedar River at Lancer Avenue at Osage, IA	IA_Cedar	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130702	49.3946	DET
MSQA	T0531656290	WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN	MN_WBeaver	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130708	132.2223	DET
MSQA	T06800000	Maple Creek near Nickerson, Nebr.	NE_Maple	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130708	21.2333	DET
MSQA	T420444097543301	Elkhorn River near Oakdale, Nebr.	NE_Elkhorn	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130709	43.9242	DET
MSQA	T05320500	LE SUEUR RIVER NEAR RAPIDAN, MN	MN_LeSueur	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130709	51.7125	DET
MSQA	T03353200	EAGLE CREEK AT ZIONSVILLE, IN	IN_Eagle	Alachlor OA	68526	171262-17-2	Degradate	Alachlor	20130709	40.4287	DET
